customer_id,name,city,purchase_amount,purchase_date,product_category,payment_method,rating
345,Customer_345,chicago,4102.72,2022-01-15 08:00:00,electronics,credit card,4.0
346,Customer_346,los angeles,4964.31,2022-01-15 09:00:00,books,paypal,2.0
347,Customer_347,phoenix,150.67,2022-01-15 10:00:00,clothing,credit card,1.0
348,Customer_348,phoenix,3528.42,2022-01-15 11:00:00,electronics,credit card,3.0
349,Customer_349,phoenix,4529.15,2022-01-15 12:00:00,clothing,cash,4.0
350,Customer_350,new york,680.55,2022-01-15 13:00:00,books,cash,3.0
351,Customer_351,los angeles,2510.58,2022-01-15 14:00:00,books,cash,3.0
352,Customer_352,new york,3870.26,2022-01-15 15:00:00,clothing,cash,4.0
353,Customer_353,chicago,4667.08,2022-01-15 16:00:00,books,paypal,5.0
354,Customer_354,houston,1618.36,2022-01-15 17:00:00,clothing,paypal,2.0
355,Customer_355,phoenix,279.27,2022-01-15 18:00:00,clothing,paypal,5.0
356,Customer_356,chicago,885.18,2022-01-15 19:00:00,books,paypal,1.0
357,Customer_357,los angeles,235.33,2022-01-15 20:00:00,electronics,cash,4.0
358,Customer_358,phoenix,4827.82,2022-01-15 21:00:00,home,paypal,4.0
359,Customer_359,chicago,559.91,2022-01-15 22:00:00,electronics,cash,2.0
360,Customer_360,houston,4984.6,2022-01-15 23:00:00,electronics,credit card,5.0
361,Customer_361,houston,4052.28,2022-01-16 00:00:00,electronics,credit card,1.0
362,Customer_362,phoenix,4202.32,2022-01-16 01:00:00,electronics,credit card,2.0
363,Customer_363,new york,253.81,2022-01-16 02:00:00,home,credit card,3.0
364,Customer_364,houston,787.41,2022-01-16 03:00:00,books,paypal,4.0
365,Customer_365,los angeles,1157.6,2022-01-16 04:00:00,clothing,cash,3.0
366,Customer_366,los angeles,1945.95,2022-01-16 05:00:00,home,paypal,2.0
367,Customer_367,houston,2006.54,2022-01-16 06:00:00,home,cash,3.0
368,Customer_368,chicago,3698.72,2022-01-16 07:00:00,home,paypal,4.0
369,Customer_369,houston,3498.61,2022-01-16 08:00:00,electronics,credit card,5.0
370,Customer_370,los angeles,4003.64,2022-01-16 09:00:00,electronics,paypal,4.0
371,Customer_371,phoenix,2518.73,2022-01-16 10:00:00,clothing,paypal,1.0
372,Customer_372,chicago,155.71,2022-01-16 11:00:00,clothing,paypal,4.0
373,Customer_373,los angeles,4705.17,2022-01-16 12:00:00,home,credit card,1.0
374,Customer_374,houston,3935.26,2022-01-16 13:00:00,electronics,credit card,1.0
375,Customer_375,los angeles,3599.7,2022-01-16 14:00:00,books,credit card,2.0
376,Customer_376,chicago,4659.61,2022-01-16 15:00:00,electronics,paypal,4.0
377,Customer_377,phoenix,2614.54,2022-01-16 16:00:00,clothing,paypal,3.0
378,Customer_378,houston,4737.07,2022-01-16 17:00:00,electronics,credit card,5.0
379,Customer_379,new york,497.38,2022-01-16 18:00:00,clothing,cash,4.0
380,Customer_380,chicago,3784.91,2022-01-16 19:00:00,electronics,credit card,5.0
381,Customer_381,phoenix,1588.77,2022-01-16 20:00:00,home,paypal,3.0
382,Customer_382,phoenix,110.57,2022-01-16 21:00:00,home,credit card,3.0
383,Customer_383,chicago,4267.46,2022-01-16 22:00:00,electronics,credit card,1.0
384,Customer_384,los angeles,135.96,2022-01-16 23:00:00,clothing,credit card,4.0
385,Customer_385,chicago,1960.28,2022-01-17 00:00:00,clothing,credit card,1.0
386,Customer_386,los angeles,1294.97,2022-01-17 01:00:00,clothing,paypal,1.0
387,Customer_387,phoenix,393.52,2022-01-17 02:00:00,books,credit card,2.0
388,Customer_388,new york,1057.89,2022-01-17 03:00:00,electronics,cash,5.0
389,Customer_389,houston,1162.13,2022-01-17 04:00:00,clothing,paypal,2.0
390,Customer_390,los angeles,4278.44,2022-01-17 05:00:00,home,credit card,2.0
391,Customer_391,houston,2069.62,2022-01-17 06:00:00,books,paypal,1.0
392,Customer_392,houston,4492.76,2022-01-17 07:00:00,home,credit card,3.0
393,Customer_393,los angeles,4911.7,2022-01-17 08:00:00,books,credit card,4.0
394,Customer_394,los angeles,4770.66,2022-01-17 09:00:00,books,credit card,5.0
395,Customer_395,los angeles,4732.63,2022-01-17 10:00:00,electronics,paypal,3.0
396,Customer_396,chicago,4636.17,2022-01-17 11:00:00,books,cash,4.0
397,Customer_397,houston,3085.68,2022-01-17 12:00:00,electronics,paypal,2.0
398,Customer_398,new york,831.37,2022-01-17 13:00:00,home,credit card,5.0
399,Customer_399,los angeles,3396.51,2022-01-17 14:00:00,electronics,cash,5.0
400,Customer_400,los angeles,727.16,2022-01-17 15:00:00,books,cash,5.0
401,Customer_401,los angeles,2614.88,2022-01-17 16:00:00,electronics,cash,4.0
402,Customer_402,new york,567.05,2022-01-17 17:00:00,books,cash,4.0
403,Customer_403,phoenix,4790.96,2022-01-17 18:00:00,home,paypal,3.0
404,Customer_404,chicago,2342.5,2022-01-17 19:00:00,clothing,paypal,
405,Customer_405,los angeles,261.93,2022-01-17 20:00:00,home,paypal,2.0
406,Customer_406,chicago,4234.42,2022-01-17 21:00:00,home,cash,5.0
407,Customer_407,chicago,2437.82,2022-01-17 22:00:00,home,cash,5.0
408,Customer_408,los angeles,4956.3,2022-01-17 23:00:00,books,paypal,2.0
409,Customer_409,phoenix,287.63,2022-01-18 00:00:00,home,credit card,4.0
410,Customer_410,phoenix,3150.44,2022-01-18 01:00:00,clothing,paypal,2.0
411,Customer_411,new york,4302.6,2022-01-18 02:00:00,electronics,cash,5.0
412,Customer_412,los angeles,1298.7,2022-01-18 03:00:00,clothing,cash,2.0
413,Customer_413,houston,2041.41,2022-01-18 04:00:00,books,paypal,2.0
414,Customer_414,phoenix,3528.0,2022-01-18 05:00:00,clothing,credit card,2.0
415,Customer_415,los angeles,4560.87,2022-01-18 06:00:00,books,paypal,4.0
416,Customer_416,unknown,3825.49,2022-01-18 07:00:00,home,paypal,1.0
417,Customer_417,chicago,2480.74,2022-01-18 08:00:00,electronics,paypal,4.0
418,Customer_418,phoenix,4182.55,2022-01-18 09:00:00,home,credit card,3.0
419,Customer_419,los angeles,1138.92,2022-01-18 10:00:00,books,cash,3.0
420,Customer_420,new york,544.92,2022-01-18 11:00:00,electronics,paypal,2.0
421,Customer_421,los angeles,4422.56,2022-01-18 12:00:00,electronics,cash,4.0
422,Customer_422,phoenix,3648.9,2022-01-18 13:00:00,clothing,paypal,3.0
423,Customer_423,houston,1421.12,2022-01-18 14:00:00,home,paypal,2.0
424,Customer_424,houston,3293.43,2022-01-18 15:00:00,books,cash,2.0
425,Customer_425,new york,4851.85,2022-01-18 16:00:00,clothing,cash,3.0
426,Customer_426,new york,1457.42,2022-01-18 17:00:00,books,paypal,2.0
427,Customer_427,phoenix,583.4,2022-01-18 18:00:00,clothing,paypal,3.0
428,Customer_428,phoenix,1289.84,2022-01-18 19:00:00,books,paypal,5.0
429,Customer_429,new york,4914.99,2022-01-18 20:00:00,clothing,paypal,1.0
430,Customer_430,houston,532.88,2022-01-18 21:00:00,electronics,cash,5.0
431,Customer_431,los angeles,4286.99,2022-01-18 22:00:00,books,cash,1.0
432,Customer_432,los angeles,1554.63,2022-01-18 23:00:00,electronics,paypal,1.0
433,Customer_433,new york,1582.15,2022-01-19 00:00:00,books,paypal,3.0
434,Customer_434,chicago,3487.85,2022-01-19 01:00:00,home,cash,4.0
435,Customer_435,new york,3352.83,2022-01-19 02:00:00,electronics,paypal,2.0
436,Customer_436,chicago,2737.69,2022-01-19 03:00:00,home,credit card,2.0
437,Customer_437,chicago,1983.43,2022-01-19 04:00:00,electronics,cash,3.0
438,Customer_438,los angeles,2273.67,2022-01-19 05:00:00,books,cash,4.0
439,Customer_439,phoenix,735.38,2022-01-19 06:00:00,home,paypal,2.0
440,Customer_440,phoenix,367.86,2022-01-19 07:00:00,clothing,cash,3.0
441,Customer_441,phoenix,4134.12,2022-01-19 08:00:00,clothing,paypal,5.0
442,Customer_442,houston,1575.6,2022-01-19 09:00:00,clothing,paypal,3.0
443,Customer_443,chicago,486.18,2022-01-19 10:00:00,electronics,credit card,2.0
444,Customer_444,chicago,3554.22,2022-01-19 11:00:00,home,credit card,4.0
445,Customer_445,houston,4942.01,2022-01-19 12:00:00,electronics,cash,2.0
446,Customer_446,chicago,3656.12,2022-01-19 13:00:00,clothing,cash,4.0
447,Customer_447,new york,2775.23,2022-01-19 14:00:00,electronics,cash,1.0
448,Customer_448,chicago,3718.88,2022-01-19 15:00:00,clothing,paypal,1.0
449,Customer_449,chicago,2441.97,2022-01-19 16:00:00,home,cash,3.0
450,Customer_450,new york,3827.13,2022-01-19 17:00:00,clothing,paypal,3.0
451,Customer_451,new york,1434.47,2022-01-19 18:00:00,books,cash,
452,Customer_452,chicago,3873.42,2022-01-19 19:00:00,home,paypal,5.0
453,Customer_453,los angeles,948.25,2022-01-19 20:00:00,books,cash,4.0
454,Customer_454,new york,470.2,2022-01-19 21:00:00,clothing,paypal,
455,Customer_455,los angeles,2719.17,2022-01-19 22:00:00,home,cash,4.0
456,Customer_456,phoenix,3198.86,2022-01-19 23:00:00,clothing,paypal,5.0
457,Customer_457,phoenix,2612.84,2022-01-20 00:00:00,electronics,credit card,4.0
458,Customer_458,phoenix,2357.13,2022-01-20 01:00:00,home,paypal,3.0
459,Customer_459,phoenix,3231.83,2022-01-20 02:00:00,clothing,paypal,4.0
460,Customer_460,los angeles,1009.49,2022-01-20 03:00:00,books,paypal,5.0
461,Customer_461,phoenix,3244.79,2022-01-20 04:00:00,clothing,cash,3.0
462,Customer_462,new york,4719.12,2022-01-20 05:00:00,home,cash,4.0
463,Customer_463,new york,828.78,2022-01-20 06:00:00,home,credit card,2.0
464,Customer_464,chicago,4719.06,2022-01-20 07:00:00,clothing,cash,5.0
465,Customer_465,chicago,800.84,2022-01-20 08:00:00,books,cash,3.0
466,Customer_466,phoenix,599.62,2022-01-20 09:00:00,home,paypal,3.0
467,Customer_467,phoenix,387.79,2022-01-20 10:00:00,books,credit card,
468,Customer_468,phoenix,2241.63,2022-01-20 11:00:00,home,cash,1.0
469,Customer_469,chicago,1534.48,2022-01-20 12:00:00,home,credit card,5.0
470,Customer_470,phoenix,3261.21,2022-01-20 13:00:00,books,credit card,4.0
471,Customer_471,chicago,1920.12,2022-01-20 14:00:00,clothing,cash,1.0
472,Customer_472,unknown,3453.41,2022-01-20 15:00:00,electronics,cash,4.0
473,Customer_473,los angeles,4713.02,2022-01-20 16:00:00,electronics,cash,1.0
474,Customer_474,los angeles,428.83,2022-01-20 17:00:00,electronics,paypal,4.0
475,Customer_475,houston,1986.4,2022-01-20 18:00:00,electronics,paypal,3.0
476,Customer_476,phoenix,2745.48,2022-01-20 19:00:00,clothing,cash,2.0
477,Customer_477,houston,1929.03,2022-01-20 20:00:00,clothing,paypal,3.0
478,Customer_478,los angeles,1293.07,2022-01-20 21:00:00,electronics,cash,4.0
479,Customer_479,phoenix,4480.54,2022-01-20 22:00:00,clothing,paypal,3.0
480,Customer_480,houston,2803.64,2022-01-20 23:00:00,clothing,cash,3.0
481,Customer_481,houston,4405.96,2022-01-21 00:00:00,home,paypal,5.0
482,Customer_482,phoenix,3460.84,2022-01-21 01:00:00,electronics,credit card,3.0
483,Customer_483,houston,4221.6,2022-01-21 02:00:00,clothing,paypal,4.0
484,Customer_484,los angeles,1249.82,2022-01-21 03:00:00,books,cash,3.0
485,Customer_485,los angeles,3892.13,2022-01-21 04:00:00,clothing,paypal,3.0
486,Customer_486,houston,497.55,2022-01-21 05:00:00,clothing,credit card,3.0
487,Customer_487,new york,1243.25,2022-01-21 06:00:00,home,cash,
488,Customer_488,houston,3377.99,2022-01-21 07:00:00,books,cash,2.0
489,Customer_489,chicago,159.58,2022-01-21 08:00:00,books,paypal,2.0
490,Customer_490,los angeles,2431.47,2022-01-21 09:00:00,books,paypal,4.0
491,Customer_491,houston,2754.19,2022-01-21 10:00:00,books,credit card,2.0
492,Customer_492,chicago,1298.09,2022-01-21 11:00:00,home,cash,1.0
493,Customer_493,los angeles,333.98,2022-01-21 12:00:00,electronics,cash,5.0
494,Customer_494,los angeles,2282.3,2022-01-21 13:00:00,electronics,credit card,3.0
495,Customer_495,houston,3284.57,2022-01-21 14:00:00,clothing,credit card,5.0
496,Customer_496,phoenix,2450.96,2022-01-21 15:00:00,books,credit card,3.0
497,Customer_497,phoenix,389.0,2022-01-21 16:00:00,electronics,cash,4.0
498,Customer_498,chicago,2700.63,2022-01-21 17:00:00,electronics,paypal,1.0
499,Customer_499,phoenix,4859.9,2022-01-21 18:00:00,electronics,paypal,5.0
500,Customer_500,chicago,1274.21,2022-01-21 19:00:00,electronics,cash,3.0
501,Customer_501,new york,491.19,2022-01-21 20:00:00,clothing,credit card,2.0
502,Customer_502,phoenix,2807.5,2022-01-21 21:00:00,home,credit card,5.0
503,Customer_503,houston,2661.48,2022-01-21 22:00:00,electronics,credit card,3.0
504,Customer_504,chicago,4048.55,2022-01-21 23:00:00,clothing,cash,3.0
505,Customer_505,chicago,2343.79,2022-01-22 00:00:00,books,credit card,4.0
506,Customer_506,chicago,2376.21,2022-01-22 01:00:00,electronics,credit card,4.0
507,Customer_507,chicago,2055.69,2022-01-22 02:00:00,books,paypal,3.0
508,Customer_508,phoenix,3881.38,2022-01-22 03:00:00,home,cash,2.0
509,Customer_509,new york,502.82,2022-01-22 04:00:00,books,credit card,5.0
510,Customer_510,los angeles,1456.01,2022-01-22 05:00:00,electronics,credit card,5.0
511,Customer_511,houston,4126.33,2022-01-22 06:00:00,clothing,credit card,3.0
512,Customer_512,chicago,1716.71,2022-01-22 07:00:00,clothing,paypal,4.0
513,Customer_513,phoenix,4401.55,2022-01-22 08:00:00,electronics,paypal,5.0
514,Customer_514,phoenix,4859.99,2022-01-22 09:00:00,books,paypal,5.0
515,Customer_515,chicago,1715.48,2022-01-22 10:00:00,books,credit card,3.0
516,Customer_516,los angeles,3128.99,2022-01-22 11:00:00,electronics,paypal,2.0
517,Customer_517,chicago,3379.4,2022-01-22 12:00:00,home,credit card,4.0
518,Customer_518,chicago,4405.64,2022-01-22 13:00:00,clothing,paypal,2.0
519,Customer_519,houston,2610.95,2022-01-22 14:00:00,electronics,credit card,1.0
520,Customer_520,chicago,2732.7,2022-01-22 15:00:00,clothing,cash,4.0
521,Customer_521,new york,2007.42,2022-01-22 16:00:00,home,cash,4.0
522,Customer_522,houston,2365.42,2022-01-22 17:00:00,electronics,cash,4.0
523,Customer_523,los angeles,3294.2,2022-01-22 18:00:00,books,cash,5.0
524,Customer_524,houston,3227.28,2022-01-22 19:00:00,clothing,cash,3.0
525,Customer_525,chicago,3813.07,2022-01-22 20:00:00,books,paypal,3.0
526,Customer_526,phoenix,1424.35,2022-01-22 21:00:00,books,paypal,4.0
527,Customer_527,houston,809.19,2022-01-22 22:00:00,books,credit card,4.0
528,Customer_528,houston,3698.85,2022-01-22 23:00:00,electronics,credit card,3.0
529,Customer_529,new york,4632.08,2022-01-23 00:00:00,home,paypal,4.0
530,Customer_530,chicago,1680.82,2022-01-23 01:00:00,clothing,credit card,3.0
531,Customer_531,houston,2823.36,2022-01-23 02:00:00,books,cash,2.0
532,Customer_532,phoenix,3614.92,2022-01-23 03:00:00,books,cash,4.0
533,Customer_533,phoenix,2012.72,2022-01-23 04:00:00,home,cash,5.0
534,Customer_534,phoenix,215.31,2022-01-23 05:00:00,home,credit card,3.0
535,Customer_535,houston,3375.5,2022-01-23 06:00:00,home,credit card,4.0
536,Customer_536,los angeles,212.77,2022-01-23 07:00:00,home,paypal,3.0
537,Customer_537,houston,2664.54,2022-01-23 08:00:00,clothing,cash,2.0
538,Customer_538,houston,4307.92,2022-01-23 09:00:00,electronics,cash,4.0
539,Customer_539,new york,4218.4,2022-01-23 10:00:00,clothing,cash,4.0
540,Customer_540,new york,4266.86,2022-01-23 11:00:00,clothing,paypal,
541,Customer_541,los angeles,2539.12,2022-01-23 12:00:00,clothing,credit card,5.0
542,Customer_542,los angeles,2581.77,2022-01-23 13:00:00,clothing,cash,2.0
543,Customer_543,los angeles,4426.1,2022-01-23 14:00:00,clothing,credit card,3.0
544,Customer_544,new york,4663.97,2022-01-23 15:00:00,books,cash,3.0
545,Customer_545,new york,3335.65,2022-01-23 16:00:00,books,paypal,3.0
546,Customer_546,houston,992.43,2022-01-23 17:00:00,clothing,cash,5.0
547,Customer_547,phoenix,2923.97,2022-01-23 18:00:00,electronics,cash,3.0
548,Customer_548,chicago,2209.54,2022-01-23 19:00:00,electronics,cash,
549,Customer_549,chicago,3433.84,2022-01-23 20:00:00,home,credit card,5.0
550,Customer_550,houston,2558.08,2022-01-23 21:00:00,clothing,credit card,2.0
551,Customer_551,new york,1342.31,2022-01-23 22:00:00,home,cash,1.0
552,Customer_552,los angeles,4486.83,2022-01-23 23:00:00,books,paypal,1.0
553,Customer_553,chicago,3888.15,2022-01-24 00:00:00,electronics,paypal,4.0
554,Customer_554,los angeles,2636.48,2022-01-24 01:00:00,electronics,credit card,2.0
555,Customer_555,phoenix,2006.35,2022-01-24 02:00:00,electronics,credit card,5.0
556,Customer_556,new york,660.83,2022-01-24 03:00:00,electronics,paypal,3.0
557,Customer_557,houston,3095.99,2022-01-24 04:00:00,electronics,cash,2.0
558,Customer_558,unknown,543.06,2022-01-24 05:00:00,books,cash,2.0
559,Customer_559,new york,176.74,2022-01-24 06:00:00,home,credit card,2.0
560,Customer_560,los angeles,1792.56,2022-01-24 07:00:00,clothing,credit card,
561,Customer_561,chicago,3997.69,2022-01-24 08:00:00,clothing,credit card,1.0
562,Customer_562,chicago,1287.94,2022-01-24 09:00:00,books,paypal,1.0
563,Customer_563,phoenix,1127.32,2022-01-24 10:00:00,home,credit card,4.0
564,Customer_564,chicago,966.4,2022-01-24 11:00:00,home,credit card,1.0
565,Customer_565,houston,3109.87,2022-01-24 12:00:00,electronics,paypal,3.0
566,Customer_566,houston,1793.16,2022-01-24 13:00:00,electronics,paypal,3.0
567,Customer_567,houston,3209.48,2022-01-24 14:00:00,home,cash,2.0
568,Customer_568,houston,409.24,2022-01-24 15:00:00,books,paypal,3.0
569,Customer_569,chicago,2849.3,2022-01-24 16:00:00,home,cash,2.0
570,Customer_570,new york,2615.66,2022-01-24 17:00:00,home,credit card,4.0
571,Customer_571,chicago,4736.35,2022-01-24 18:00:00,electronics,cash,3.0
572,Customer_572,chicago,4939.14,2022-01-24 19:00:00,electronics,cash,3.0
573,Customer_573,new york,4274.2,2022-01-24 20:00:00,electronics,paypal,3.0
574,Customer_574,new york,3358.06,2022-01-24 21:00:00,clothing,credit card,5.0
575,Customer_575,new york,3196.24,2022-01-24 22:00:00,books,cash,4.0
576,Customer_576,new york,1228.05,2022-01-24 23:00:00,books,paypal,5.0
577,Customer_577,houston,4521.98,2022-01-25 00:00:00,electronics,credit card,2.0
578,Customer_578,chicago,1201.58,2022-01-25 01:00:00,books,cash,5.0
579,Customer_579,phoenix,1202.22,2022-01-25 02:00:00,books,cash,1.0
580,Customer_580,houston,3890.64,2022-01-25 03:00:00,books,paypal,1.0
581,Customer_581,los angeles,1669.1,2022-01-25 04:00:00,clothing,cash,3.0
582,Customer_582,new york,4083.57,2022-01-25 05:00:00,books,cash,4.0
583,Customer_583,new york,3845.31,2022-01-25 06:00:00,clothing,credit card,5.0
584,Customer_584,houston,1697.54,2022-01-25 07:00:00,home,paypal,3.0
585,Customer_585,chicago,699.79,2022-01-25 08:00:00,books,paypal,1.0
586,Customer_586,chicago,4116.35,2022-01-25 09:00:00,books,credit card,3.0
587,Customer_587,houston,4461.69,2022-01-25 10:00:00,home,paypal,3.0
588,Customer_588,phoenix,1586.57,2022-01-25 11:00:00,electronics,cash,4.0
589,Customer_589,los angeles,2674.24,2022-01-25 12:00:00,electronics,cash,3.0
590,Customer_590,chicago,2437.59,2022-01-25 13:00:00,electronics,credit card,4.0
591,Customer_591,new york,2893.83,2022-01-25 14:00:00,books,paypal,4.0
592,Customer_592,chicago,4569.86,2022-01-25 15:00:00,clothing,credit card,2.0
593,Customer_593,los angeles,3315.56,2022-01-25 16:00:00,books,paypal,4.0
594,Customer_594,houston,4750.92,2022-01-25 17:00:00,home,credit card,2.0
595,Customer_595,phoenix,3849.63,2022-01-25 18:00:00,home,credit card,5.0
596,Customer_596,houston,1944.32,2022-01-25 19:00:00,electronics,cash,5.0
597,Customer_597,unknown,3783.82,2022-01-25 20:00:00,books,cash,3.0
598,Customer_598,los angeles,4286.83,2022-01-25 21:00:00,electronics,credit card,3.0
599,Customer_599,los angeles,3747.75,2022-01-25 22:00:00,books,cash,2.0
600,Customer_600,phoenix,4954.98,2022-01-25 23:00:00,electronics,credit card,4.0
601,Customer_601,phoenix,2263.93,2022-01-26 00:00:00,electronics,cash,1.0
602,Customer_602,los angeles,2438.19,2022-01-26 01:00:00,clothing,cash,2.0
603,Customer_603,phoenix,4958.05,2022-01-26 02:00:00,electronics,cash,3.0
604,Customer_604,los angeles,295.49,2022-01-26 03:00:00,books,cash,3.0
605,Customer_605,new york,1385.73,2022-01-26 04:00:00,clothing,cash,3.0
606,Customer_606,houston,3803.29,2022-01-26 05:00:00,clothing,cash,4.0
607,Customer_607,new york,1209.33,2022-01-26 06:00:00,clothing,paypal,4.0
608,Customer_608,houston,195.97,2022-01-26 07:00:00,home,cash,3.0
609,Customer_609,chicago,150.14,2022-01-26 08:00:00,home,cash,3.0
610,Customer_610,new york,997.83,2022-01-26 09:00:00,books,paypal,5.0
611,Customer_611,new york,3064.9,2022-01-26 10:00:00,electronics,cash,
612,Customer_612,los angeles,725.39,2022-01-26 11:00:00,home,paypal,1.0
613,Customer_613,chicago,3239.91,2022-01-26 12:00:00,electronics,paypal,3.0
614,Customer_614,phoenix,3905.95,2022-01-26 13:00:00,books,cash,3.0
